Book_Num,Chapter_Num,Section_Num,Character_Name,words,Affiliation,Title,Type,Species
14,21,4,Argel Tal,164,Word Bearers,Captain,Gal Vorbak,Astartes
14,21,5,Argel Tal,614,Word Bearers,Captain,Gal Vorbak,Astartes
14,21,6,Argel Tal,182,Word Bearers,Captain,Gal Vorbak,Astartes
14,21,7,Argel Tal,96,Word Bearers,Captain,Gal Vorbak,Astartes
14,21,8,Argel Tal,1113,Word Bearers,Captain,Gal Vorbak,Astartes
14,21,9,Argel Tal,477,Word Bearers,Captain,Gal Vorbak,Astartes
14,22,1,Janus Sylamor,2756,Imperialis Armada,Captain,,Human
14,22,2,Argel Tal,1149,Word Bearers,Captain,Gal Vorbak,Astartes
14,22,3,Argel Tal,485,Word Bearers,Captain,Gal Vorbak,Astartes
14,23,1,Argel Tal,396,Word Bearers,Captain,Gal Vorbak,Astartes
14,23,2,Argel Tal,1002,Word Bearers,Captain,Gal Vorbak,Astartes
14,23,3,Argel Tal,561,Word Bearers,Captain,Gal Vorbak,Astartes
14,23,4,Argel Tal,2112,Word Bearers,Captain,Gal Vorbak,Astartes
14,23,5,Argel Tal,964,Word Bearers,Captain,Gal Vorbak,Astartes
14,24,1,Argel Tal,511,Word Bearers,Captain,Gal Vorbak,Astartes
14,24,2,Argel Tal,2889,Word Bearers,Captain,Gal Vorbak,Astartes
14,24,3,Narrator,71,,,,
14,24,4,Argel Tal,601,Word Bearers,Captain,Gal Vorbak,Astartes
14,24,5,Argel Tal,749,Word Bearers,Captain,Gal Vorbak,Astartes
14,25,1,Cyrene Valantion,1603,Imperium,,,Human
14,25,2,Argel Tal,1532,Word Bearers,Captain,Gal Vorbak,Astartes
14,25,3,Argel Tal,961,Word Bearers,Captain,Gal Vorbak,Astartes
14,25,4,Aquillon,411,Custodes,,,Custodes
14,26,1,Cyrene Valantion,744,Imperium,,,Human
14,27,1,Ishaq Kadden,3423,Remembrancer,,,Human
14,28,1,Argel Tal,2596,Word Bearers,Captain,Gal Vorbak,Astartes
14,28,2,Argel Tal,1200,Word Bearers,Captain,Gal Vorbak,Astartes
14,29,1,Ishaq Kadden,823,Remembrancer,,,Human
14,29,2,Ishaq Kadden,413,Remembrancer,,,Human
14,29,3,Ishaq Kadden,739,Remembrancer,,,Human
14,29,4,Aquillon,665,Custodes,,,Custodes
14,29,5,Revus,642,Unaffiliated,,,Human
14,29,6,Torgal,341,Word Bearers,Sergeant,Gal Vorbak,Astartes
14,29,7,Argel Tal,445,Word Bearers,Captain,Gal Vorbak,Astartes
14,29,8,Narrator,61,,,,
14,29,9,Argel Tal,322,Word Bearers,Captain,Gal Vorbak,Astartes
14,30,1,Cartik,793,Imperialis Armada,,Astropath,Human
14,30,2,Argel Tal,573,Word Bearers,Captain,Gal Vorbak,Astartes
14,30,3,Cyrene Valantion,173,Imperium,,,Human
14,30,4,Argel Tal,874,Word Bearers,Captain,Gal Vorbak,Astartes
14,30,5,Argel Tal,761,Word Bearers,Captain,Gal Vorbak,Astartes
14,31,1,Narrator,672,,,,
14,31,2,Ishaq Kadden,801,Remembrancer,,,Human
14,31,3,Argel Tal,652,Word Bearers,Captain,Gal Vorbak,Astartes
14,31,4,Argel Tal,2691,Word Bearers,Captain,Gal Vorbak,Astartes
14,32,1,Narrator,378,,,,
14,32,2,Argel Tal,1107,Word Bearers,Captain,Gal Vorbak,Astartes
14,32,3,Dagotal,196,Word Bearers,Sergeant,Gal Vorbak,Astartes
14,32,4,Torgal,212,Word Bearers,Sergeant,Gal Vorbak,Astartes
14,32,5,Malnor,94,Word Bearers,Sergeant,Gal Vorbak,Astartes
14,32,6,Argel Tal,773,Word Bearers,Captain,Gal Vorbak,Astartes
14,33,1,Torisian,153,Raven Guard,Captain,,Astartes
14,33,2,Argel Tal,205,Word Bearers,Captain,Gal Vorbak,Astartes
14,33,3,Lorgar,1036,Word Bearers,Primarch,Psyker,Primarch
14,33,4,Lorgar,446,Word Bearers,Primarch,Psyker,Primarch
14,33,5,Ishaq Kadden,748,Remembrancer,,,Human
14,33,6,Argel Tal,623,Word Bearers,Captain,Gal Vorbak,Astartes
14,33,7,Argel Tal,453,Word Bearers,Captain,Gal Vorbak,Astartes
14,33,8,Lorgar,990,Word Bearers,Primarch,Psyker,Primarch
14,33,9,Argel Tal,311,Word Bearers,Captain,Gal Vorbak,Astartes
14,33,10,Raum,231,Chaos,,Gal Vorbak,Daemon
14,34,1,Ishaq Kadden,663,Remembrancer,,,Human
14,34,2,Lorgar,1035,Word Bearers,Primarch,Psyker,Primarch
14,34,3,Lorgar,615,Word Bearers,Primarch,Psyker,Primarch
14,34,4,Argel Tal,643,Word Bearers,Captain,Gal Vorbak,Astartes
14,34,5,Ishaq Kadden,962,Remembrancer,,,Human
14,35,1,Argel Tal,3381,Word Bearers,Captain,Gal Vorbak,Astartes
14,35,2,Aquillon,847,Custodes,,,Custodes
14,36,1,Cyrene Valantion,331,Imperium,,,Human
14,36,2,Argel Tal,291,Word Bearers,Captain,Gal Vorbak,Astartes
14,36,3,Sythran,333,Custodes,,,Custodes
14,36,4,Xi-Nu 73,372,Mechanicum,,,Human
14,36,5,Argel Tal,407,Word Bearers,Captain,Gal Vorbak,Astartes
14,36,6,Raum,266,Chaos,,Gal Vorbak,Daemon
14,36,7,Argel Tal,247,Word Bearers,Captain,Gal Vorbak,Astartes
14,36,8,Argel Tal,177,Word Bearers,Captain,Gal Vorbak,Astartes
14,36,9,Narrator,160,,,,
14,36,10,Argel Tal,1429,Word Bearers,Captain,Gal Vorbak,Astartes
14,36,11,Argel Tal,612,Word Bearers,Captain,Gal Vorbak,Astartes
14,37,1,Cyrene Valantion,332,Imperium,,,Human
14,38,1,Argel Tal,351,Word Bearers,Captain,Gal Vorbak,Astartes
15,1,1,Fith Godsmote,1476,Space Wolves,,,Astartes
15,1,2,Fith Godsmote,305,Space Wolves,,,Astartes
15,1,3,Kasper Hawser,652,Remembrancer,,,Human
15,1,4,Fith Godsmote,1724,Space Wolves,,,Astartes
15,1,5,Kasper Hawser,99,Remembrancer,,,Human
15,1,6,Fith Godsmote,683,Space Wolves,,,Astartes
15,1,7,Fith Godsmote,523,Space Wolves,,,Astartes
15,1,8,Fith Godsmote,112,Space Wolves,,,Astartes
15,1,9,Kasper Hawser,3508,Remembrancer,,,Human
15,1,10,Fith Godsmote,1789,Space Wolves,,,Astartes
15,2,1,Fith Godsmote,1119,Space Wolves,,,Astartes
15,2,2,Fith Godsmote,1656,Space Wolves,,,Astartes
15,2,3,Fith Godsmote,3300,Space Wolves,,,Astartes
15,2,4,Kasper Hawser,1123,Remembrancer,,,Human
15,2,5,Kasper Hawser,360,Remembrancer,,,Human
15,3,1,Kasper Hawser,79,Remembrancer,,,Human
15,3,2,Kasper Hawser,315,Remembrancer,,,Human
15,3,3,Kasper Hawser,825,Remembrancer,,,Human
15,3,4,Kasper Hawser,569,Remembrancer,,,Human
15,3,5,Kasper Hawser,1956,Remembrancer,,,Human
15,3,6,Kasper Hawser,1342,Remembrancer,,,Human
15,3,7,Kasper Hawser,2511,Remembrancer,,,Human
15,4,1,Kasper Hawser,2367,Remembrancer,,,Human
15,4,2,Kasper Hawser,852,Remembrancer,,,Human
15,4,3,Kasper Hawser,1517,Remembrancer,,,Human
15,4,4,Rector Uwe,1759,Imperium,,,Human
15,4,5,Kasper Hawser,1247,Remembrancer,,,Human
15,4,6,Kasper Hawser,2211,Remembrancer,,,Human
15,4,7,Kasper Hawser,2935,Remembrancer,,,Human
15,5,1,Kasper Hawser,2284,Remembrancer,,,Human
15,5,2,Kasper Hawser,376,Remembrancer,,,Human
15,5,3,Kasper Hawser,628,Remembrancer,,,Human
15,5,4,Kasper Hawser,371,Remembrancer,,,Human
15,5,5,Kasper Hawser,1839,Remembrancer,,,Human
15,5,6,Kasper Hawser,1037,Remembrancer,,,Human
15,6,1,Kasper Hawser,1272,Remembrancer,,,Human
15,6,2,Kasper Hawser,211,Remembrancer,,,Human
15,6,3,Kasper Hawser,367,Remembrancer,,,Human
15,6,4,Kasper Hawser,3030,Remembrancer,,,Human
15,6,5,Kasper Hawser,2280,Remembrancer,,,Human
15,6,6,Kasper Hawser,219,Remembrancer,,,Human
15,6,7,Kasper Hawser,996,Remembrancer,,,Human
15,6,8,Kasper Hawser,370,Remembrancer,,,Human
15,7,1,Kasper Hawser,670,Remembrancer,,,Human
15,7,2,Kasper Hawser,81,Remembrancer,,,Human
15,7,3,Kasper Hawser,272,Remembrancer,,,Human
15,7,4,Kasper Hawser,381,Remembrancer,,,Human
15,7,5,Kasper Hawser,1518,Remembrancer,,,Human
15,7,6,Kasper Hawser,353,Remembrancer,,,Human
15,7,7,Kasper Hawser,333,Remembrancer,,,Human
15,7,8,Kasper Hawser,633,Remembrancer,,,Human
15,7,9,Kasper Hawser,4331,Remembrancer,,,Human
15,7,10,Kasper Hawser,1886,Remembrancer,,,Human
15,8,1,Kasper Hawser,798,Remembrancer,,,Human
15,8,2,Kasper Hawser,1331,Remembrancer,,,Human
15,8,3,Kasper Hawser,902,Remembrancer,,,Human
15,8,4,Kasper Hawser,183,Remembrancer,,,Human
15,8,5,Kasper Hawser,403,Remembrancer,,,Human
15,8,6,Kasper Hawser,734,Remembrancer,,,Human
15,8,7,Kasper Hawser,380,Remembrancer,,,Human
15,8,8,Kasper Hawser,4732,Remembrancer,,,Human
15,8,9,Kasper Hawser,1759,Remembrancer,,,Human
15,8,10,Kasper Hawser,374,Remembrancer,,,Human
15,9,1,Kasper Hawser,191,Remembrancer,,,Human
15,9,2,Kasper Hawser,328,Remembrancer,,,Human
15,9,3,Kasper Hawser,1535,Remembrancer,,,Human
15,9,4,Kasper Hawser,336,Remembrancer,,,Human
15,9,5,Kasper Hawser,180,Remembrancer,,,Human
15,9,6,Kasper Hawser,791,Remembrancer,,,Human
15,9,7,Kasper Hawser,2167,Remembrancer,,,Human
15,9,8,Kasper Hawser,294,Remembrancer,,,Human
15,9,9,Kasper Hawser,845,Remembrancer,,,Human
15,9,10,Kasper Hawser,735,Remembrancer,,,Human
15,9,11,Kasper Hawser,1113,Remembrancer,,,Human
15,10,1,Kasper Hawser,1256,Remembrancer,,,Human
15,10,2,Kasper Hawser,2064,Remembrancer,,,Human
15,10,3,Kasper Hawser,1696,Remembrancer,,,Human
15,10,4,Kasper Hawser,992,Remembrancer,,,Human
15,10,5,Kasper Hawser,2564,Remembrancer,,,Human
15,11,1,Kasper Hawser,1129,Remembrancer,,,Human
15,11,2,Kasper Hawser,910,Remembrancer,,,Human
15,11,3,Kasper Hawser,543,Remembrancer,,,Human
15,12,1,Kasper Hawser,5042,Remembrancer,,,Human
15,12,2,Kasper Hawser,1170,Remembrancer,,,Human
15,12,3,Kasper Hawser,128,Remembrancer,,,Human
15,12,4,Kasper Hawser,224,Remembrancer,,,Human
15,12,5,Kasper Hawser,2044,Remembrancer,,,Human
15,13,1,Kasper Hawser,506,Remembrancer,,,Human
15,13,2,Kasper Hawser,576,Remembrancer,,,Human
15,13,3,Kasper Hawser,330,Remembrancer,,,Human
15,13,4,Kasper Hawser,302,Remembrancer,,,Human
15,13,5,Kasper Hawser,713,Remembrancer,,,Human
15,13,6,Kasper Hawser,531,Remembrancer,,,Human
15,13,7,Kasper Hawser,259,Remembrancer,,,Human
15,13,8,Kasper Hawser,545,Remembrancer,,,Human
15,13,9,Kasper Hawser,103,Remembrancer,,,Human
15,13,10,Kasper Hawser,1890,Remembrancer,,,Human
15,13,11,Kasper Hawser,316,Remembrancer,,,Human
15,13,12,Kasper Hawser,1151,Remembrancer,,,Human
15,13,13,Kasper Hawser,42,Remembrancer,,,Human
15,13,14,Kasper Hawser,502,Remembrancer,,,Human
15,13,15,Kasper Hawser,222,Remembrancer,,,Human
15,13,16,Kasper Hawser,1320,Remembrancer,,,Human
15,14,1,Kasper Hawser,3995,Remembrancer,,,Human
15,15,1,Kasper Hawser,126,Remembrancer,,,Human
15,15,2,Kasper Hawser,216,Remembrancer,,,Human
15,15,3,Kasper Hawser,121,Remembrancer,,,Human
15,15,4,Kasper Hawser,105,Remembrancer,,,Human
15,15,5,Kasper Hawser,196,Remembrancer,,,Human
15,15,6,Kasper Hawser,232,Remembrancer,,,Human
15,15,7,Kasper Hawser,495,Remembrancer,,,Human
16,1,1,Roboute Guilliman,877,Ultramarines,Primarch,,Primarch
16,1,2,Remus Ventanus,1518,Ultramarines,Captain,,Astartes
16,1,3,Remus Ventanus,843,Ultramarines,Captain,,Astartes
16,1,4,Remus Ventanus,1510,Ultramarines,Captain,,Astartes
16,1,5,Remus Ventanus,1193,Ultramarines,Captain,,Astartes
16,1,6,Remus Ventanus,4398,Ultramarines,Captain,,Astartes
16,1,7,Remus Ventanus,1606,Ultramarines,Captain,,Astartes
16,1,8,Remus Ventanus,709,Ultramarines,Captain,,Astartes
16,1,9,Remus Ventanus,646,Ultramarines,Captain,,Astartes
16,1,10,Remus Ventanus,411,Ultramarines,Captain,,Astartes
16,1,11,Remus Ventanus,1178,Ultramarines,Captain,,Astartes
16,2,1,Leon Kyyter,2214,Imperium,,,Human
16,2,2,Leon Kyyter,1527,Imperium,,,Human
16,2,3,Mendacs,728,Remembrancer,,Alpha Legion,Human
16,2,4,Mendacs,463,Remembrancer,,Alpha Legion,Human
16,2,5,Mendacs,724,Remembrancer,,Alpha Legion,Human
16,2,6,Mendacs,592,Remembrancer,,Alpha Legion,Human
16,2,7,Mendacs,481,Remembrancer,,Alpha Legion,Human
16,2,8,Dallon Prael,2076,Imperium,,,Human
16,2,9,Dallon Prael,240,Imperium,,,Human
16,2,10,Leon Kyyter,865,Imperium,,,Human
16,2,11,Leon Kyyter,819,Imperium,,,Human
16,2,12,Leon Kyyter,317,Imperium,,,Human
16,2,13,Leon Kyyter,513,Imperium,,,Human
16,2,14,Leon Kyyter,467,Imperium,,,Human
16,2,15,Mendacs,837,Remembrancer,,Alpha Legion,Human
16,2,16,Leon Kyyter,1327,Imperium,,,Human
16,2,17,Mendacs,138,Remembrancer,,Alpha Legion,Human
16,2,18,Leon Kyyter,91,Imperium,,,Human
16,3,1,Heka'tan,567,Salamanders,Captain,,Astartes
16,3,2,Persephia,669,Remembrancer,,,Human
16,3,3,Heka'tan,1526,Salamanders,Captain,,Astartes
16,3,4,Vorkellen,920,Sons of Horus,,,Astartes
16,3,5,Arcadese,299,Ultramarines,,,Astartes
16,3,6,Arcadese,96,Ultramarines,,,Astartes
16,3,7,Arcadese,324,Ultramarines,,,Astartes
16,3,8,Heka'tan,455,Salamanders,Captain,,Astartes
16,3,9,Heka'tan,472,Salamanders,Captain,,Astartes
16,3,10,Heka'tan,417,Salamanders,Captain,,Astartes
16,3,11,Vorkellen,271,Sons of Horus,,,Astartes
16,3,12,Unknown Lacrymole,25,Lacrymole,,,Lacrymole
16,3,13,Vorkellen,245,Sons of Horus,,,Astartes
16,3,14,Heka'tan,623,Salamanders,Captain,,Astartes
16,3,15,Unknown Lacrymole,44,Lacrymole,,,Lacrymole
16,3,16,Persephia,978,Remembrancer,,,Human
16,3,17,Heka'tan,390,Salamanders,Captain,,Astartes
16,3,18,Arcadese,520,Ultramarines,,,Astartes
16,3,19,Vorkellen,296,Sons of Horus,,,Astartes
16,3,20,Arcadese,58,Ultramarines,,,Astartes
16,3,21,Heka'tan,306,Salamanders,Captain,,Astartes
16,3,22,Unknown Lacrymole,198,Lacrymole,,,Lacrymole
16,3,23,Arcadese,238,Ultramarines,,,Astartes
16,3,24,Heka'tan,701,Salamanders,Captain,,Astartes
16,3,25,Arcadese,251,Ultramarines,,,Astartes
16,3,26,Heka'tan,306,Salamanders,Captain,,Astartes
16,3,27,Heka'tan,294,Salamanders,Captain,,Astartes
16,3,28,Unknown Lacrymole,91,Lacrymole,,,Lacrymole
16,3,29,Arcadese,172,Ultramarines,,,Astartes
16,3,30,Heka'tan,286,Salamanders,Captain,,Astartes
16,3,31,Vorkellen,153,Sons of Horus,,,Astartes
16,3,32,Arcadese,694,Ultramarines,,,Astartes
16,3,33,Arcadese,807,Ultramarines,,,Astartes
16,3,34,Heka'tan,568,Salamanders,Captain,,Astartes
16,3,35,Arcadese,699,Ultramarines,,,Astartes
16,3,36,Arcadese,356,Ultramarines,,,Astartes
16,4,1,Narrator,651,,,,
16,4,2,Rogal Dorn,1326,Imperial Fists,Primarch,,Primarch
16,4,3,Iacton Qruze,1331,Sons of Horus,Captain,,Astartes
16,4,4,Iacton Qruze,566,Sons of Horus,Captain,,Astartes
16,4,5,Iacton Qruze,914,Sons of Horus,Captain,,Astartes
16,4,6,Iacton Qruze,453,Sons of Horus,Captain,,Astartes
16,4,7,Iacton Qruze,1483,Sons of Horus,Captain,,Astartes
16,4,8,Iacton Qruze,389,Sons of Horus,Captain,,Astartes
16,4,9,Iacton Qruze,511,Sons of Horus,Captain,,Astartes
16,5,1,Menes Kalliston,551,Thousand Sons,Captain,,Astartes
16,5,2,Menes Kalliston,617,Thousand Sons,Captain,,Astartes
16,5,3,Menes Kalliston,739,Thousand Sons,Captain,,Astartes
16,5,4,Menes Kalliston,949,Thousand Sons,Captain,,Astartes
16,5,5,Menes Kalliston,1225,Thousand Sons,Captain,,Astartes
16,5,6,Menes Kalliston,1067,Thousand Sons,Captain,,Astartes
16,5,7,Menes Kalliston,1115,Thousand Sons,Captain,,Astartes
16,5,8,Revuel Arvida,983,Thousand Sons,,,Astartes
16,5,9,Menes Kalliston,965,Thousand Sons,Captain,,Astartes
16,5,10,Menes Kalliston,588,Thousand Sons,Captain,,Astartes
16,5,11,Menes Kalliston,1523,Thousand Sons,Captain,,Astartes
16,5,12,Revuel Arvida,647,Thousand Sons,,,Astartes
16,5,13,Menes Kalliston,787,Thousand Sons,Captain,,Astartes
16,5,14,Revuel Arvida,515,Thousand Sons,,,Astartes
16,6,1,Delerax,1922,World Eaters,Lieutenant-Commander,,Astartes
16,6,2,Branne,480,Raven Guard,Captain,,Astartes
16,6,3,Branne,381,Raven Guard,Captain,,Astartes
16,6,4,Branne,934,Raven Guard,Captain,,Astartes
16,6,5,Delerax,511,World Eaters,Lieutenant-Commander,,Astartes
16,6,6,Delerax,416,World Eaters,Lieutenant-Commander,,Astartes
16,6,7,Branne,819,Raven Guard,Captain,,Astartes
16,6,8,Delerax,639,World Eaters,Lieutenant-Commander,,Astartes
16,6,9,Branne,421,Raven Guard,Captain,,Astartes
16,6,10,Delerax,451,World Eaters,Lieutenant-Commander,,Astartes
16,6,11,Branne,419,Raven Guard,Captain,,Astartes
16,6,12,Delerax,132,World Eaters,Lieutenant-Commander,,Astartes
16,7,1,Horus Aximand,113,Sons of Horus,Captain,Mournival,Astartes
16,7,2,Horus Aximand,249,Sons of Horus,Captain,Mournival,Astartes
16,7,3,Horus Aximand,190,Sons of Horus,Captain,Mournival,Astartes
16,7,4,Horus Aximand,154,Sons of Horus,Captain,Mournival,Astartes
16,7,5,Horus Aximand,109,Sons of Horus,Captain,Mournival,Astartes
16,7,6,Horus Aximand,827,Sons of Horus,Captain,Mournival,Astartes
16,7,7,Horus Aximand,159,Sons of Horus,Captain,Mournival,Astartes
16,7,8,Horus Aximand,191,Sons of Horus,Captain,Mournival,Astartes
16,7,9,Horus Aximand,526,Sons of Horus,Captain,Mournival,Astartes
16,7,10,Horus Aximand,282,Sons of Horus,Captain,Mournival,Astartes
16,7,11,Horus Aximand,1414,Sons of Horus,Captain,Mournival,Astartes
16,7,12,Horus Aximand,3192,Sons of Horus,Captain,Mournival,Astartes
16,7,13,Horus Aximand,388,Sons of Horus,Captain,Mournival,Astartes
16,8,1,Vastopol,171,Iron Warriors,Dreadnought,,Astartes
16,8,2,Barabas Dantioch,2254,Iron Warriors,,,Astartes
16,8,3,Barabas Dantioch,3908,Iron Warriors,,,Astartes
16,8,4,Vastopol,701,Iron Warriors,Dreadnought,,Astartes
16,8,5,Barabas Dantioch,5180,Iron Warriors,,,Astartes
16,8,6,Barabas Dantioch,2551,Iron Warriors,,,Astartes
16,8,7,Vastopol,256,Iron Warriors,Dreadnought,,Astartes
16,10,1,Corswain,739,Dark Angels,,,Astartes
16,10,2,Corswain,573,Dark Angels,,,Astartes
16,10,3,Corswain,1761,Dark Angels,,,Astartes
16,10,4,Corswain,776,Dark Angels,,,Astartes
16,10,5,Corswain,316,Dark Angels,,,Astartes
16,10,6,Corswain,343,Dark Angels,,,Astartes
16,10,7,Corswain,762,Dark Angels,,,Astartes
16,10,8,Corswain,918,Dark Angels,,,Astartes
16,10,9,Corswain,549,Dark Angels,,,Astartes
16,10,10,Corswain,232,Dark Angels,,,Astartes
16,10,11,Konrad Curze,605,Night Lords,Primarch,,Primarch
16,10,12,Corswain,426,Dark Angels,,,Astartes
16,10,13,Alajos,576,Dark Angels,Captain,,Astartes
16,10,14,Corswain,179,Dark Angels,,,Astartes
16,10,15,Corswain,835,Dark Angels,,,Astartes
16,10,16,Corswain,629,Dark Angels,,,Astartes
16,10,17,Corswain,666,Dark Angels,,,Astartes
16,10,18,Corswain,241,Dark Angels,,,Astartes
16,10,19,Corswain,458,Dark Angels,,,Astartes
17,1,1,Transcript,660,,,,
17,2,1,Yasu Nagasena,1662,Imperium,,Agent of the Sigillite,Human
17,3,1,Abir ibn Khaldun,2550,Imperium,,Astropath,Human
17,4,1,Kai Zulane,907,Imperium,,Astropath,Human
17,4,2,Kai Zulane,1080,Imperium,,Astropath,Human
17,4,3,Kai Zulane,399,Imperium,,Astropath,Human
17,4,4,Roxanne Castana,2334,Imperium,,Navigator,Human
17,4,5,Kai Zulane,1491,Imperium,,Astropath,Human
17,5,1,Evander Gregoras,1531,Imperium,,Astropath,Human
17,5,2,Roxanne Castana,1601,Imperium,,Navigator,Human
17,5,3,Kai Zulane,1962,Imperium,,Astropath,Human
17,5,4,Kai Zulane,458,Imperium,,Astropath,Human
17,6,1,Aniq Sarashina,1816,Imperium,,Astropath,Human
17,6,2,Kai Zulane,1571,Imperium,,Astropath,Human
17,6,3,Kai Zulane,2058,Imperium,,Astropath,Human
17,7,1,Palladis Novandio,2474,Imperium,,,Human
17,7,2,Athena Diyos,1521,Imperium,,Astropath,Human
17,7,3,Palladis Novandio,1946,Imperium,,,Human
17,8,1,Kai Zulane,1013,Imperium,,Astropath,Human
17,8,2,Vesca Ordin,1297,Imperium,,Administratum,Human
17,8,3,Yasu Nagasena,2003,Imperium,,Agent of the Sigillite,Human
17,9,1,Narrator,865,,,,
17,9,2,Roxanne Castana,1875,Imperium,,Navigator,Human
17,9,3,Kai Zulane,2185,Imperium,,Astropath,Human
17,9,4,Aniq Sarashina,959,Imperium,,Astropath,Human
17,10,1,Kai Zulane,942,Imperium,,Astropath,Human
17,10,2,Kai Zulane,1338,Imperium,,Astropath,Human
17,10,3,Narrator,549,,,,
17,10,4,Kai Zulane,1640,Imperium,,Astropath,Human
17,10,5,Narrator,621,,,,
17,11,1,Aniq Sarashina,1223,Imperium,,Astropath,Human
17,11,2,Narrator,439,,,,
17,11,3,Aniq Sarashina,1326,Imperium,,Astropath,Human
17,12,1,Kai Zulane,1143,Imperium,,Astropath,Human
17,12,2,Kai Zulane,2723,Imperium,,Astropath,Human
17,12,3,Kai Zulane,1113,Imperium,,Astropath,Human
17,13,1,Atharva,1197,Thousand Sons,Outcast Dead,Psyker,Astartes
17,14,1,Narrator,656,,,,
17,14,2,Uttam Luna Hesh Udar,1975,Custodes,,,Custodes
17,14,3,Kai Zulane,1000,Imperium,,Astropath,Human
17,14,4,Kai Zulane,625,Imperium,,Astropath,Human
17,14,5,Kai Zulane,1543,Imperium,,Astropath,Human
17,15,1,Kai Zulane,608,Imperium,,Astropath,Human
17,15,2,Atharva,1085,Thousand Sons,Outcast Dead,Psyker,Astartes
17,15,3,Kai Zulane,2113,Imperium,,Astropath,Human
17,15,4,Evander Gregoras,822,Imperium,,Astropath,Human
17,16,1,Uttam Luna Hesh Udar,1387,Custodes,,,Custodes
17,16,2,Kai Zulane,892,Imperium,,Astropath,Human
17,16,3,Uttam Luna Hesh Udar,676,Custodes,,,Custodes
17,16,4,Atharva,785,Thousand Sons,Outcast Dead,Psyker,Astartes
17,16,5,Atharva,1014,Thousand Sons,Outcast Dead,Psyker,Astartes
17,17,1,Atharva,1789,Thousand Sons,Outcast Dead,Psyker,Astartes
17,17,2,Kai Zulane,557,Imperium,,Astropath,Human
17,17,3,Atharva,1210,Thousand Sons,Outcast Dead,Psyker,Astartes
17,17,4,Kai Zulane,908,Imperium,,Astropath,Human
17,18,1,Kai Zulane,752,Imperium,,Astropath,Human
17,18,2,Kai Zulane,2190,Imperium,,Astropath,Human
17,18,3,Ptelos Requer,891,Imperium,,Flight Leader,Human
17,18,4,Kai Zulane,321,Imperium,,Astropath,Human
17,18,5,Ptelos Requer,783,Imperium,,Flight Leader,Human
17,18,6,Kai Zulane,458,Imperium,,Astropath,Human
17,19,1,Yasu Nagasena,520,Imperium,,Agent of the Sigillite,Human
17,19,2,Yasu Nagasena,1138,Imperium,,Agent of the Sigillite,Human
17,19,3,Kai Zulane,1261,Imperium,,Astropath,Human
17,19,4,Kai Zulane,1268,Imperium,,Astropath,Human
17,19,5,Babu Dhakal,1747,Thunder Warriors,,,Thunder Warriors
17,20,1,Atharva,1234,Thousand Sons,Outcast Dead,Psyker,Astartes
17,20,2,Atharva,1827,Thousand Sons,Outcast Dead,Psyker,Astartes
17,20,3,Yasu Nagasena,844,Imperium,,Agent of the Sigillite,Human
17,20,4,Kai Zulane,660,Imperium,,Astropath,Human
17,21,1,Kai Zulane,1418,Imperium,,Astropath,Human
17,21,2,Yasu Nagasena,1637,Imperium,,Agent of the Sigillite,Human
17,21,3,Atharva,2475,Thousand Sons,Outcast Dead,Psyker,Astartes
17,22,1,Evander Gregoras,1214,Imperium,,Astropath,Human
17,22,2,Atharva,1224,Thousand Sons,Outcast Dead,Psyker,Astartes
17,22,3,Atharva,2198,Thousand Sons,Outcast Dead,Psyker,Astartes
17,23,1,Kai Zulane,1771,Imperium,,Astropath,Human
17,23,2,Babu Dhakal,1358,Thunder Warriors,,,Thunder Warriors
17,23,3,Yasu Nagasena,2387,Imperium,,Agent of the Sigillite,Human
17,24,1,Kai Zulane,931,Imperium,,Astropath,Human
17,24,2,Kai Zulane,885,Imperium,,Astropath,Human
17,24,3,Evander Gregoras,1424,Imperium,,Astropath,Human
17,24,4,Kai Zulane,1558,Imperium,,Astropath,Human
17,24,5,Yasu Nagasena,456,Imperium,,Agent of the Sigillite,Human
17,25,1,Kai Zulane,2005,Imperium,,Astropath,Human
17,25,2,Tagore,1640,World Eaters,Outcast Dead,,Astartes
17,25,3,Yasu Nagasena,881,Imperium,,Agent of the Sigillite,Human
17,25,4,Atharva,646,Thousand Sons,Outcast Dead,Psyker,Astartes
17,26,1,Atharva,1137,Thousand Sons,Outcast Dead,Psyker,Astartes
17,26,2,Kai Zulane,1191,Imperium,,Astropath,Human
17,26,3,Roxanne Castana,1179,Imperium,,Navigator,Human
17,26,4,Yasu Nagasena,1215,Imperium,,Agent of the Sigillite,Human
17,26,5,Kai Zulane,277,Imperium,,Astropath,Human
17,27,1,Asubha,1180,World Eaters,Outcast Dead,,Astartes
